node_id,geneSymbol,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
6553,S100B,-0.1739101,-0.14985219,0.031098612,0.20085798,0.029995054,0.033379983,-0.060530428,0.046692416,0.025929157,0.17478232,0.072267495,-0.07024126,0.31449145,-0.114711635,0.29998142,-0.07403594
6555,ITGB3,-0.20382595,-0.10900075,-0.02285121,0.2046758,0.040348396,0.057240836,-0.07888176,0.0303797,-0.0033783535,0.17728665,0.08428443,-0.06382098,0.31103954,-0.11582049,0.2676565,-0.05640749
6556,VEGFC,-0.10294982,-0.0863449,-0.0132048,0.13476433,0.012848372,0.023392078,-0.017007343,0.019944191,-0.016945843,0.11036032,0.05045563,-0.046555705,0.19990028,-0.04007876,0.19428292,-0.0616578
6567,PEMT,-0.16892494,-0.09687629,-0.024316233,0.2568252,0.10949144,0.060894508,-0.04391007,-0.020406041,0.015559973,0.15961215,0.078571185,0.004390627,0.33367497,-0.07825434,0.2504512,-0.055677682
6568,ARSA,0.012881281,0.09816265,-0.008211722,-0.30113685,-0.063740335,0.056141928,0.004480649,0.081786186,0.062010072,-0.10660271,-0.105885126,0.2082808,-0.24383861,0.066646166,-0.21986976,-0.07040372
6585,ATP5F1A,-0.21611792,-0.17996705,-0.025879577,0.26196247,0.0713947,0.033780463,-0.09016569,0.042692445,-0.009412865,0.25204667,0.13680133,-0.08924582,0.44182664,-0.1462725,0.38670433,-0.059203174
6600,GCH1,-0.21099213,-0.20727818,-0.020052515,0.2625051,0.07204561,0.018988866,-0.059765033,0.060488548,-0.01324905,0.23384722,0.13254797,-0.13284133,0.44875735,-0.15801673,0.39799178,-0.036559206
6617,AKR1A1,-0.19805509,-0.1600828,-0.011740694,0.24158078,0.065501526,0.0397052,-0.07590206,0.035761572,-0.026986666,0.20964792,0.116667636,-0.092446074,0.40061846,-0.12804341,0.33136505,-0.032225918
6635,CA10,0.030791577,0.117473595,-0.024939656,-0.088444866,-0.015669907,-0.025399217,0.027085459,-0.017731085,-0.0005005263,-0.10467222,-0.06505619,-0.020832982,-0.15187556,0.011120389,-0.13979428,0.010620979
6651,CA13,0.08182505,0.2889558,0.055186532,-0.4581235,-0.03513968,-0.039606743,0.102349706,-0.062234625,0.07100434,-0.2621003,-0.17507084,0.30138367,-0.64224166,0.11378935,-0.6470881,-0.041786827
6667,LRP2,-0.18737574,-0.14802751,-0.021926941,0.20694685,0.042749465,0.014077085,-0.069431745,0.038900107,0.012638377,0.2001017,0.1212678,-0.089652695,0.3335661,-0.1144281,0.29882595,-0.04584917
6668,PHKG1,-0.12541658,-0.14608271,0.033922024,0.23044528,0.104068115,0.08932359,-0.15825094,0.041162297,-0.035325263,0.21232225,0.11987325,-0.035028428,0.33398658,-0.099916466,0.2867665,-0.04237721
6669,ROCK2,-0.25617054,-0.21367033,-0.00882744,0.33733663,0.09264061,0.03296114,-0.090074964,0.05235078,-0.004434737,0.2833913,0.1486377,-0.11079418,0.53741324,-0.17754708,0.4499089,-0.052968193
6671,ROCK1,-0.18508665,-0.14891884,-0.003912663,0.2405459,0.046406712,0.025424344,-0.071446,0.037891205,-0.0065703928,0.21535438,0.11310657,-0.093366615,0.38511539,-0.132353,0.34426996,-0.06510347
6674,ITGAV,-0.23823768,-0.17908145,-0.038433876,0.2753761,0.0957893,0.042151578,-0.13080435,0.036968302,-0.012542556,0.28364852,0.13940246,-0.09372131,0.4610839,-0.15418565,0.41142875,-0.042658996
6675,CSNK1A1,-0.2189318,-0.1865963,-0.01873354,0.2851026,0.096801855,0.028420758,-0.10564091,0.021675527,-0.0044564935,0.27080122,0.13852786,-0.10185778,0.44465297,-0.13871746,0.3901894,-0.028841501
6677,RAD50,-0.28476435,-0.2528066,0.0046114107,0.35668713,0.10888567,0.057355274,-0.104716055,0.05083438,-0.024803927,0.30442086,0.13916276,-0.10958486,0.57204354,-0.18034096,0.48248512,-0.057181977
6685,TUBA1C,-0.18663573,-0.09917169,-0.026803916,0.21271056,0.006765692,0.03786504,-0.06542958,0.03883013,0.009951365,0.21513164,0.10676362,-0.0775864,0.32712233,-0.13873829,0.3111544,-0.08062634
6686,TUBA1B,-0.3392403,-0.26387405,0.00254189,0.42851543,0.09502569,0.07162496,-0.1253441,0.073696285,-0.0056412173,0.34640893,0.18232954,-0.14584363,0.663623,-0.23639165,0.56009334,-0.094057925
6688,ACAT1,-0.19555022,-0.16627494,-0.013615608,0.27668005,0.045632344,0.03919402,-0.07285203,0.036402933,-0.022421334,0.23253718,0.12267279,-0.08696649,0.4179991,-0.13688096,0.3600212,-0.045969106
6689,RARRES1,-0.14213374,-0.19651365,0.04196217,0.25195736,0.036828257,0.07227159,-0.13037708,0.03965122,-0.051005505,0.18936647,0.12707564,-0.080766276,0.33857703,-0.066387326,0.30376244,-0.04319904
6692,JAK2,-0.3595319,-0.29296595,0.011548743,0.4433123,0.067718565,0.07838658,-0.12930967,0.07750189,-0.003894893,0.37284127,0.22143981,-0.16605838,0.67710334,-0.24841256,0.59796757,-0.11331363
6694,RIPK2,-0.29423535,-0.24383666,-0.0057697976,0.35906738,0.09152395,0.059057564,-0.10963288,0.056610435,-0.009992194,0.31782326,0.16260551,-0.12190383,0.58162445,-0.20208818,0.499474,-0.070839316
6695,CDK14,-0.22621994,-0.19721375,-0.00948355,0.29569167,0.109899014,0.025199397,-0.13401201,0.05919178,0.010799461,0.2697939,0.14133152,-0.118165,0.49756902,-0.15516694,0.4149361,-0.05338696
6696,CDK16,-0.20297581,-0.24717501,-0.05532247,0.28559923,0.11459802,0.120819986,-0.047461454,0.013828747,0.035135165,0.2830715,0.12010747,-0.11583646,0.48425928,-0.15672414,0.33478862,0.04809787
6697,TUBA3D,-0.28536797,-0.242804,-0.00026616507,0.36533368,0.07848501,0.060298778,-0.09371257,0.063920476,-0.0064461194,0.29552895,0.15363458,-0.13287339,0.57686245,-0.20532207,0.48598155,-0.0708517
6711,PKN2,-0.21600008,-0.19542608,-0.0013261507,0.27898076,0.07495112,0.045620028,-0.071119845,0.053225283,-0.018785369,0.22583182,0.117200576,-0.10410723,0.4706556,-0.14755324,0.3697353,-0.05230778
6712,PKN1,-0.26969758,-0.24267949,-0.0063217757,0.343231,0.08918617,0.040191527,-0.09725149,0.050918404,-0.015600488,0.307825,0.15864527,-0.12413769,0.5508433,-0.17518532,0.4783246,-0.05235222
6721,GAK,-0.2382614,-0.21167856,-0.020505156,0.3094555,0.09662954,0.035137355,-0.087653875,0.04597773,-0.02041668,0.2696055,0.13596044,-0.10296137,0.50047404,-0.1569233,0.42759666,-0.038733117
6732,STK3,-0.20177074,-0.1511974,0.025580842,0.23734881,0.058549132,0.061325043,-0.067049734,0.04094113,-0.018736903,0.15444899,0.08179413,-0.10264077,0.3572453,-0.14110716,0.27849537,-0.060463853
6733,STK4,-0.19843355,-0.17437993,0.008166645,0.2773441,0.07453611,0.04403604,-0.08749165,0.020698328,-0.04700996,0.21048735,0.11484172,-0.068668246,0.42532665,-0.11920922,0.345011,-0.029624185
6735,SENP8,-0.21082322,-0.11883229,0.00078220107,0.19896305,-0.0033221692,0.052755058,-0.010431241,0.020398822,0.026873816,0.097515985,-0.008561373,0.0521055,0.20123084,-0.128948,0.17970504,-0.05550939
6739,IFNG,-0.30153048,-0.27654922,-0.06388414,0.29327044,0.050065994,0.05104722,-0.060161974,0.08192305,0.005359292,0.22336549,0.11288234,0.024775438,0.48474905,-0.13891491,0.45112982,0.01921336
6740,PDE11A,0.23812036,0.42639476,-0.01949196,-0.52814245,-0.104916334,0.003534574,0.12749365,-0.10190259,0.050002813,-0.3404598,-0.17544374,0.22571494,-0.8486946,0.30128917,-0.67167413,-0.024973443
6741,SIAH1,-0.27673292,-0.2209737,-0.0042903805,0.32175303,0.055114392,0.04743112,-0.09932406,0.04780909,0.0052162856,0.30727157,0.17477348,-0.12822908,0.49542987,-0.18245792,0.4569208,-0.0714376
6745,EPHX1,-0.34142095,-0.2952208,-0.08484398,0.32323197,0.020745799,0.11796703,-0.14664412,0.13834077,0.037461728,0.26444498,0.22581474,-0.12737547,0.4781111,-0.17886591,0.3781705,-0.13229853
6749,ALDH3A1,-0.16643536,-0.16071214,-0.004915967,0.1812868,0.012645493,0.05262046,-0.02300075,0.016430277,0.006883546,0.1581721,0.093501315,-0.041893497,0.27435794,-0.08372493,0.21366876,-0.02473154
6750,VDAC2,-0.34737206,-0.30523998,-0.012530566,0.44226778,0.11839075,0.05868584,-0.16029774,0.06315967,-0.0037645886,0.41106677,0.22105007,-0.15831248,0.70987785,-0.24036866,0.6324562,-0.07856768
6755,HSPG2,-0.1984055,-0.1669872,-0.010095485,0.23391087,0.06765496,0.032340337,-0.06505269,0.03300984,-0.008222155,0.2229451,0.10441512,-0.07632829,0.38338768,-0.11644749,0.33790705,-0.037843235
6756,PDE10A,-0.08033821,-0.078068376,0.043385543,-0.012513775,-0.02041934,0.13223347,0.11026636,0.08453952,0.057955015,0.016403556,0.014681573,-0.105814286,0.10482746,-0.03333722,0.07151785,0.05643051
6764,SV2A,-0.27329326,-0.27141264,0.00991675,0.3657051,0.10577883,0.026707053,-0.1073417,0.041134417,0.0291316,0.31645232,0.15495606,-0.15809122,0.5778112,-0.20666657,0.51873034,-0.04462957
6766,HSD3B1,0.20766014,0.23389776,0.06519121,-0.46174756,-0.06359258,0.047354996,-0.021078266,-0.104738764,0.11397548,-0.29538268,-0.15189573,0.16921738,-0.83531785,0.23223126,-0.6117118,0.11044513
6779,MAP2,-0.2083805,-0.18778755,-0.031813987,0.26330137,0.08436273,0.021303626,-0.099143885,0.030314466,0.0012798557,0.25098664,0.1324116,-0.08954859,0.4208275,-0.13885681,0.37491435,-0.032985434
6782,INSR,-0.20456108,-0.18912344,-0.02981244,0.2728879,0.07161063,0.024127023,-0.09523855,0.036381487,-0.022649111,0.24964878,0.13952626,-0.095230065,0.44561014,-0.13987687,0.3842044,-0.043482367
6803,MAP2K6,-0.19549029,-0.18031783,-0.006502908,0.25211614,0.07841705,0.036639895,-0.08902358,0.033594925,-0.007464885,0.22687726,0.10713479,-0.09856133,0.41306588,-0.13297246,0.35749644,-0.01831576
6807,STK33,-0.117170885,-0.11245978,-0.01821569,0.0792858,-0.0007319413,0.11022961,0.069283724,0.03789237,-0.05877355,0.100209065,0.03182921,0.016536217,0.20821662,-0.017287562,0.16533776,-0.055607438
6811,MAP2K2,-0.2763865,-0.23369884,-0.00044713705,0.35702235,0.06669429,0.05011309,-0.095851324,0.06719781,-0.0054904055,0.2877472,0.16579206,-0.12320098,0.5578,-0.19329555,0.4669664,-0.08572258
6812,MAP2K3,-0.24454671,-0.20829284,-0.014164973,0.2735628,0.09166841,0.048436202,-0.10915058,0.04241115,-0.009326238,0.22937573,0.12100893,-0.09057377,0.43958533,-0.13365704,0.4000138,-0.041526087
6817,STK36,-0.14497304,-0.088569395,0.013952112,0.20134103,0.18410489,0.10454007,-0.069825284,0.0051286872,-0.01810753,0.12438428,0.09981312,-0.060232483,0.28829205,-0.11781369,0.245849,-0.04210556
6818,RYR2,-0.10751188,-0.05558204,-0.005949211,0.100470684,-0.0006578584,0.014548612,-0.023924202,0.025128031,0.0024840261,0.10179267,0.06863539,-0.04028678,0.16180323,-0.05888886,0.15402661,-0.04600121
6819,PRMT1,-0.30827135,-0.23857054,-0.019675642,0.3617487,0.1020709,0.056295425,-0.12334509,0.054292437,-0.01778313,0.33659744,0.17321979,-0.1177136,0.59778565,-0.1946663,0.51001066,-0.07443234
6825,RYR3,-0.1825428,-0.1904405,-0.0014273389,0.30049992,0.06689422,-0.00074361946,-0.061764214,0.0363887,-0.0007623881,0.22837038,0.14511009,-0.13071826,0.44462565,-0.113953084,0.36462986,-0.028804341
6830,NUAK1,-0.22603856,-0.18005593,-0.01006707,0.27297133,0.07634937,0.035813924,-0.098220356,0.042836875,-0.016645728,0.24968103,0.12926324,-0.100855105,0.4487561,-0.14430867,0.3827647,-0.048653
6836,SCAP,-0.14971294,-0.07281182,-0.07274914,0.23344442,0.055077672,0.10567728,-0.0869609,-0.044769295,-0.10036434,0.19565946,0.043832693,-0.16517915,0.4757726,-0.06450137,0.23821966,-0.11007659
6848,FRK,-0.49753892,-0.42688498,0.0639829,0.5950519,0.15997507,0.10325693,-0.13031466,0.07167119,0.0025981758,0.43488982,0.1823682,-0.24766135,0.83899283,-0.31978497,0.74775463,-0.021112483
6849,RPS6KB1,-0.33226377,-0.2968012,0.0012704202,0.4481926,0.09617461,0.052800197,-0.11462244,0.07241085,-0.0087975515,0.3593764,0.19944902,-0.16684091,0.6981132,-0.23792242,0.5906,-0.08617729
6852,RPS6KA5,-0.33028916,-0.29724824,0.0077211694,0.43198267,0.09562979,0.056929573,-0.1078685,0.07005476,-0.0055086,0.34967533,0.18832646,-0.15920416,0.66874164,-0.21902522,0.57009953,-0.07629408
6853,REV3L,-0.16504247,-0.18739414,-0.009729641,0.19918959,0.050546736,-0.030661333,-0.066751994,0.041046772,0.036922354,0.15694104,0.075498536,-0.08350316,0.32346973,-0.12782912,0.27471033,-0.018884975
6854,RPS6KA3,-0.26474416,-0.24194673,0.008636256,0.3573042,0.08754127,0.047045946,-0.10509252,0.054525472,-0.00062813424,0.3016609,0.1565976,-0.13192588,0.55499274,-0.19002464,0.48989326,-0.061565407
6855,RPS6KA2,-0.24748579,-0.22746913,0.0026838058,0.32962433,0.08638712,0.054894015,-0.08407326,0.06235366,0.0044107996,0.2586927,0.14000893,-0.11665073,0.50310177,-0.17028095,0.4306958,-0.045497425
6861,PRDX5,-0.1254799,-0.18963501,-0.0063682506,0.2520302,0.077494785,0.037896916,-0.11244761,0.034598306,-0.015869752,0.18434751,0.11933439,-0.112114556,0.3343607,-0.120627254,0.2320435,-0.06586161
6862,CDK5,-0.26978272,-0.2608034,-0.0007356015,0.35505432,0.095628195,0.03976999,-0.106603056,0.045912836,-0.019493718,0.30836424,0.15591508,-0.1240681,0.56193453,-0.16875026,0.48546687,-0.044963095
6866,TYRO3,-0.18338443,-0.16884805,-0.02554257,0.25239864,0.075348705,0.031945396,-0.08343525,0.028905682,-0.007829492,0.20258904,0.11088837,-0.088846005,0.38654405,-0.12626551,0.3341601,-0.04971905
6869,STK11,-0.23778364,-0.21890149,-0.0070273476,0.3095051,0.08232093,0.03529305,-0.07370905,0.047791462,-0.0138795655,0.2560794,0.12819707,-0.1073292,0.48697555,-0.15795237,0.41316763,-0.050952606
6870,STK16,-0.25823024,-0.21958432,0.0027194582,0.34698147,0.093885444,0.025231723,-0.08871111,0.05899396,-0.009256386,0.2796617,0.1571896,-0.12645759,0.5427356,-0.15685186,0.43592662,-0.032599345
6872,EPHA5,-0.224547,-0.21326335,0.088814445,0.2811176,0.052258376,0.13405672,-0.026940871,0.04898952,0.024767442,0.13026835,0.07507389,-0.17367014,0.2919644,-0.15896699,0.2806957,0.004911186
6873,EPHA4,-0.47864458,-0.4622552,0.072007194,0.65849984,0.20398252,0.06664027,-0.1505546,0.07891813,0.031456698,0.4849238,0.20051059,-0.2710091,0.8996895,-0.2928974,0.8000474,-0.06710074
6874,EPHA8,-0.18248937,-0.21233429,-0.031530965,0.2958067,0.06436733,0.0054523842,-0.09593021,0.023805648,-0.010348337,0.26508012,0.17803934,-0.13746774,0.43334422,-0.12952015,0.4118472,-0.029753964
6875,MTNR1B,-0.10659872,-0.116729245,0.00035233144,0.16943985,0.061967667,0.0319504,-0.021628689,0.03185659,0.03395278,0.1464835,0.06514517,-0.08032575,0.25025335,-0.085185714,0.2328596,0.025030931
6877,MTNR1A,-0.20059143,-0.19385627,-0.032075085,0.25744715,0.09999898,0.031660393,-0.071064964,0.043724224,-0.014461899,0.23351978,0.116601765,-0.099231675,0.42811564,-0.12684791,0.3359502,-0.025528844
6879,KLF5,-0.29476693,-0.1819845,-0.055397615,0.14349891,0.010599226,-0.04476609,-0.09069276,-0.009568542,0.007706739,0.21016173,0.11366126,0.02416423,0.3521568,-0.18144494,0.34539548,0.06309128
6884,EPHB4,-0.19265436,-0.09556026,-0.06927168,0.21640311,0.06705699,-0.026459517,-0.085985646,0.038004097,0.032951225,0.21736763,0.11463884,-0.0626055,0.40510106,-0.11570616,0.3223068,0.020418065
6885,EPHB3,-0.18600681,-0.1115963,-0.023696857,0.17967956,0.025897585,0.04000131,-0.07329856,0.0377272,0.008546055,0.20503245,0.09736989,-0.03277721,0.30803698,-0.11670667,0.28906348,-0.05330195
6886,EPHB1,-0.2039057,-0.20541672,-0.042169727,0.26850143,0.043453522,0.025945466,-0.07948244,0.025520297,-0.032832246,0.24260496,0.13360639,-0.091502085,0.43035448,-0.14263612,0.3643971,-0.043697447
6889,OXTR,-0.10283618,-0.09912864,-0.03997735,0.123622544,0.04324832,0.033266746,-0.032800164,0.014335132,-0.027467262,0.09913828,0.06942592,-0.04494475,0.22974056,-0.081625015,0.14837399,-0.029408092
6899,LAMB2,-0.19447081,-0.16213505,-0.06472656,0.22621016,0.09966819,0.045892395,-0.059670452,0.018812286,-0.031440508,0.14740917,0.074237786,-0.01579453,0.3677453,-0.12649167,0.27652618,-0.06877036
6900,LAMB1,-0.14360186,-0.029221032,-0.021168036,0.10279104,0.07067993,0.04590218,-0.05108593,0.010681867,-0.014707999,0.07581653,-0.011360305,-0.02675413,0.1408457,-0.042191226,0.09523438,-0.014189513
6902,LAMA5,-0.08701733,-0.04337705,-0.0049108895,0.029634716,0.022378009,0.027463457,-0.014994549,0.003669296,0.010395251,0.08430546,0.009966608,-0.032518692,0.047346402,-0.027737066,0.0882263,0.009135012
6906,ELP5,-0.26097468,-0.14435942,0.032361325,0.21228875,0.064668976,0.017987803,0.019673828,0.045691833,-0.032478273,0.15330856,0.07050672,-0.04399975,0.36078733,-0.10171234,0.27094758,-0.018031176
6919,SCN11A,0.236007,0.29083297,-0.018604042,-0.43009347,-0.2177436,-0.0015902845,0.15315527,-0.040333707,0.008266509,-0.29175708,-0.19211592,0.18949386,-0.6983217,0.2083966,-0.59828234,0.062870316
6927,HCK,-0.32263595,-0.27350733,-0.02315512,0.39786577,0.103901945,0.036189195,-0.1304921,0.06527156,-0.03265088,0.36407676,0.20554651,-0.14111488,0.65974987,-0.20655791,0.55512995,-0.067443796
6929,GRK7,-0.07609987,-0.002666913,0.019386053,0.03932374,0.060920864,0.03873038,-0.15667051,0.09006761,0.006797279,0.07496444,0.03375927,-0.095783606,0.2221678,-0.029728279,0.14947514,-0.11915378
6930,GRK4,-0.2108825,-0.14579263,-0.009157538,0.25767478,0.07037407,0.032034546,-0.08093693,0.04086634,-0.008124584,0.17036769,0.09220035,-0.07559446,0.38262615,-0.1158629,0.3069733,-0.094396755
6931,DYRK2,-0.19193353,-0.17779562,-0.0099944435,0.23849934,0.08053621,0.026592758,-0.057646994,0.045728084,-0.016257338,0.2026509,0.10240658,-0.08018991,0.40856668,-0.110620454,0.3404678,-0.037958924
6932,GRK1,-0.16889805,-0.084543504,0.076527014,0.20198251,-0.013045438,0.02382164,0.0030083507,0.015582978,-0.031861775,0.12999898,0.10756689,-0.081851915,0.24620523,-0.11300959,0.2401602,-0.09053762
6936,MAP3K12,-0.18185426,-0.13542223,0.069298334,0.20911857,0.055390168,0.048428938,-0.0075767525,0.025962505,-0.020643301,0.15305704,0.069160126,-0.0898818,0.35302728,-0.11102956,0.34116608,-0.012504257
6937,UBA3,-0.20935652,-0.10512459,0.015069793,0.07464793,0.09102743,-0.10368696,-0.014071051,0.018311035,0.0074555017,0.10146538,0.10207,0.04341469,0.26973882,-0.20689964,0.2576393,0.013104459
6940,PIK3R2,-0.31443983,-0.26641613,-0.014639999,0.37843516,0.09874309,0.041343663,-0.13947947,0.059161395,0.001449898,0.36604935,0.20481452,-0.13499008,0.6032215,-0.18257996,0.5344187,-0.06215648
6949,GALT,-0.16377814,-0.16919778,0.044013605,0.2676281,0.12778415,-0.0229645,-0.07248685,0.016747288,0.016071307,0.18868367,0.06934109,-0.16191572,0.35870075,-0.09869795,0.3224608,-0.051936105
6950,TOP1MT,0.38194013,0.34488434,0.0035344437,-0.4542225,-0.09403115,-0.0961456,0.09352388,-0.049310494,0.013471897,-0.3253025,-0.1250481,0.06493569,-0.75935894,0.31578648,-0.52932054,0.015649404
6953,KDM4A,-0.20575835,-0.18815182,-0.02837298,0.3074725,0.0480256,0.068198726,-0.033524826,0.014454689,0.0041311737,0.20495461,0.09163396,-0.10342675,0.43415904,-0.14946537,0.38079607,-0.05511365
6960,MERTK,-0.16360049,-0.13221003,-0.030725453,0.21207179,0.03955488,0.019230587,-0.048588865,0.016599238,-0.032017935,0.17953956,0.10310654,-0.053645376,0.36823776,-0.12059365,0.28501523,-0.02798949
6968,TMSB10,-0.2429013,-0.20973581,-0.014226886,0.2994394,0.073212266,0.033708695,-0.10241645,0.049037207,-0.005130101,0.2674967,0.13628282,-0.10838186,0.4953878,-0.15500057,0.41465625,-0.05273612
6979,AHCY,-0.24220967,-0.21486583,-0.0036123963,0.31554624,0.07857984,0.03854878,-0.07883569,0.04527299,-0.016424952,0.27097642,0.13131656,-0.10831402,0.4954023,-0.1463212,0.42112145,-0.04569923
6981,RAB9A,-0.31746832,-0.28618017,-0.007877578,0.42044315,0.09729533,0.041119624,-0.12294313,0.063552484,-0.013681654,0.34733087,0.18257584,-0.15853083,0.65435237,-0.19196975,0.5563263,-0.082290135
6983,NOTCH2,-0.14593695,-0.14233293,0.0053215725,0.21671273,0.08125132,-0.00281783,-0.06483527,0.065802194,-0.009973032,0.17704615,0.084978476,-0.041366242,0.33960924,-0.13347115,0.31261152,0.006396301
6996,STAT5B,-0.3144014,-0.27040717,0.006682406,0.387534,0.084018305,0.07214286,-0.112234876,0.066181295,-0.009977424,0.32532015,0.17469394,-0.13611715,0.60782003,-0.21036966,0.5223177,-0.082223155
6997,STAT5A,-0.31690675,-0.25527477,0.0054314416,0.39664507,0.079842895,0.06831148,-0.11723589,0.06664759,-0.015344086,0.32379374,0.20009366,-0.15153743,0.6240868,-0.23169549,0.5369207,-0.0967134
6999,SUMO2,-0.58985907,-0.4655588,0.01990602,0.709978,0.14924014,0.10519505,-0.19666696,0.09816356,-0.032491896,0.60565996,0.33921066,-0.25704554,1.0925641,-0.36410624,0.94719154,-0.15678453
7000,HYAL2,-0.20052731,-0.08834372,-0.0013177395,0.1616766,0.12756793,0.14358664,-0.17264748,0.024566237,0.022544937,0.21086457,0.050658688,0.07817227,0.32775226,-0.07777652,0.17180686,-0.11656724
7001,EIF4E,-0.23800777,-0.2506318,-0.0091387015,0.39165837,0.075631835,0.023839127,-0.06113191,0.055167492,-0.073856406,0.27608126,0.17050602,-0.07529686,0.5305302,-0.13861918,0.4630846,-0.06337376
7002,ESRRB,-0.18619442,-0.07648164,0.012207281,0.10147999,0.048199087,0.03286618,-0.084569514,-0.03267402,0.13481529,0.14540708,0.049925223,-0.0901809,0.08586992,-0.0929161,0.12262359,0.040618032
7010,LGALS9,-0.2452469,-0.21632396,0.006394903,0.30944738,0.064495824,0.04737092,-0.068734,0.04772815,-0.02464134,0.24876137,0.13173133,-0.108311,0.47087073,-0.14558478,0.41489327,-0.068193614
7011,TOP1,-0.30680072,-0.26856765,0.0027271926,0.39590144,0.092864506,0.05533031,-0.10827698,0.05758626,-0.019276204,0.3342059,0.16666369,-0.13901202,0.6253305,-0.2071372,0.5343052,-0.07338086
7016,MYLIP,-0.21556538,-0.17845555,-0.0011113379,0.2571809,0.07541954,0.026585493,-0.07121008,0.04739868,-0.010241204,0.19171824,0.12152201,-0.09936055,0.38875586,-0.11784767,0.32812512,-0.032108475
7017,MYLK2,-0.21106301,-0.25825045,0.014603044,0.31371444,0.0719035,-0.004657291,-0.008343395,0.03952075,-0.04786049,0.24943142,0.13586198,-0.15205003,0.46200278,-0.16819654,0.37978786,-0.061035957
7023,IGF1,-0.20002092,-0.17046505,-0.023466593,0.2566842,0.078312576,0.017621623,-0.0819905,0.034691725,-0.022932835,0.22688137,0.11461747,-0.09188576,0.39827165,-0.0972932,0.3354975,-0.02095048
7024,PTK6,-0.21305555,-0.20316532,-0.021653393,0.3106852,0.12362257,0.048483968,-0.05731733,0.03358716,-0.031825505,0.25844878,0.11999743,-0.06557127,0.47292674,-0.17212224,0.40044945,-0.026495593
7025,YES1,-0.26133433,-0.21351086,-0.014267853,0.31612703,0.06337113,0.045288026,-0.10786425,0.049973283,0.00616429,0.2933054,0.15848155,-0.11519346,0.4942218,-0.16918759,0.44078583,-0.06595058
7029,F8,-0.16411096,-0.18856809,-0.007217341,0.23825976,0.072781466,0.023203624,-0.03977096,0.048059486,0.026572157,0.2046159,0.102745675,-0.12570712,0.3728368,-0.11168075,0.32696247,0.008766528
7032,SLC28A2,0.3138683,0.3952402,-0.094639525,-0.42976013,-0.085772,0.02402205,0.007961329,-0.05568667,0.100612305,-0.3988602,-0.08056442,0.04848862,-0.62813056,0.13107935,-0.4920844,0.054805327
7042,SRMS,-0.12501004,-0.15297574,0.0454681,0.25457206,0.048696823,0.022001263,-0.12572083,0.018208528,-0.040985316,0.19794513,0.095659785,-0.10877679,0.4021444,-0.13861106,0.34417248,0.016032876
7047,EIF2S1,-0.14854403,-0.1141064,-0.023480203,0.24339208,0.050075933,0.013917061,-0.053929523,0.031586386,-0.027522445,0.2616842,0.13351919,-0.078105375,0.40005502,-0.115538925,0.3119337,-0.053849094
7051,IL3,-0.2728755,-0.25747663,-0.025054181,0.37057394,0.094417766,0.014313574,-0.141842,0.053896762,-0.013616206,0.32489717,0.18755448,-0.1420953,0.568578,-0.182584,0.5075227,-0.05010986
7058,IL2,-0.2122219,-0.2062154,-0.011621444,0.31386298,0.08943079,0.02899526,-0.099149466,0.039381877,-0.019243987,0.3070218,0.17303163,-0.07120314,0.49753234,-0.20182076,0.41432407,-0.0032250546
7069,AGTR2,-0.3519255,-0.32019204,-0.010138326,0.52016234,0.06978444,0.04569936,-0.117734216,0.078864604,0.009321097,0.4102363,0.25325346,-0.23428139,0.7567018,-0.26358876,0.6748769,-0.113014996
7073,ITK,-0.30774552,-0.25411743,-0.020680863,0.37629333,0.11445566,0.048179194,-0.13685864,0.07006078,0.0014434325,0.33732554,0.18370692,-0.1379141,0.62576824,-0.2032625,0.52233726,-0.06273976
7075,SAE1,-0.20828937,-0.1984674,-0.01044044,0.25690883,0.07729906,0.034164,-0.07626544,0.04577503,-0.0095818415,0.23702686,0.117426105,-0.07820447,0.43265793,-0.13466084,0.35586146,-0.050180644
7090,TBC1D1,-0.14623442,-0.21376954,0.07987679,0.10581032,0.0786321,0.037943386,-0.056061067,0.024527093,-0.10414906,0.15742074,0.059278257,0.024162062,0.28957224,-0.08801918,0.17005044,0.045041338
7094,CLOCK,-0.25744596,-0.21358292,-0.018770982,0.32713193,0.0997654,0.010613222,-0.11712606,0.051169463,-0.04961983,0.3085226,0.16281217,-0.11137486,0.57237303,-0.19691606,0.4827355,-0.07261591
7099,MARCHF8,-0.17366728,-0.1182033,-0.024572862,0.18434128,0.038582433,0.016194675,-0.05630213,0.020225493,0.03362306,0.17034386,0.04942788,-0.022959284,0.26891872,-0.10315584,0.2283337,0.0074625164
7106,SLC4A8,0.044411335,0.06317575,-0.0366844,0.0012940746,-0.034423172,-0.038800467,-0.022131223,0.0426133,0.037152957,-0.057689447,0.028476829,-0.03573653,-0.020135824,-0.038641196,-0.044355325,-0.013586832
7118,SREBF1,-0.24888034,-0.21472247,-0.013402415,0.32156146,0.094023935,0.053947043,-0.075667374,0.050515175,-0.0020475686,0.24394605,0.10195005,-0.104348324,0.48320735,-0.16487397,0.38956702,-0.041565992
